id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,private_positional_accuracy,geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
5904424,2017-02-05 9:41:50 AM EST,2017-02-05,2017-02-06 03:41:50 +1300,Eastern Time (US & Canada),true,448228,kiehl0rmond,2017-04-23 00:39:43 +1200,2017-04-26 16:19:42 +1200,research,CC-BY-NC,https://www.inaturalist.org/observations/5904424,https://static.inaturalist.org/photos/7365422/medium.jpeg?1492874168,"",,false,1,0,false,2,"Wake County, US-NC, US",35.6048107509,-78.7881963243,,,,,,,true,gps,gps,Peregrine Falcon,Falco peregrinus,Peregrine Falcon,Aves,4647
5904425,2017-02-05 8:49:15 AM EST,2017-02-05,2017-02-06 02:49:15 +1300,Eastern Time (US & Canada),false,448228,kiehl0rmond,2017-04-23 00:39:44 +1200,2017-04-23 03:16:15 +1200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5904425,https://static.inaturalist.org/photos/7365426/medium.jpeg?1492874176,"",,false,0,0,false,2,"Swift Creek, NC",35.7205543518,-78.6886138916,,,,,,,false,gps,gps,American Beaver,Castor canadensis,American Beaver,Mammalia,43794
5904447,2017-04-22 7:30:29 AM EDT,2017-04-22,2017-04-22 23:30:29 +1200,Eastern Time (US & Canada),true,448228,kiehl0rmond,2017-04-23 00:40:05 +1200,2017-04-25 03:06:17 +1200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5904447,https://static.inaturalist.org/photos/7373668/medium.jpeg?1492897523,"","",false,0,0,false,2,"Mid Pines Rd, Wake County NC",35.731168,-78.686635,70,,,,,,false,,,Ross's Goose,Chen rossii,Ross's Goose,Aves,7060
5904460,2017-04-22 7:47:35 AM EDT,2017-04-22,2017-04-22 23:47:35 +1200,Eastern Time (US & Canada),false,448228,kiehl0rmond,2017-04-23 00:40:17 +1200,2017-04-25 02:50:46 +1200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5904460,https://static.inaturalist.org/photos/7373792/medium.jpeg?1492897826,"","",false,0,0,false,2,Yates Mill Pond County Park,35.721997,-78.69067,,,,,,,false,,,Yellow-billed Cuckoo,Coccyzus americanus,Yellow-billed Cuckoo,Aves,1965
5904544,Sat Apr 22 2017 08:47:38 GMT-0400 (EDT),2017-04-22,2017-04-23 00:47:38 +1200,Eastern Time (US & Canada),,398604,lorises,2017-04-23 00:51:39 +1200,2017-04-23 01:16:38 +1200,needs_id,,https://www.inaturalist.org/observations/5904544,https://static.inaturalist.org/photos/7363485/medium.jpg?1492865507,"",,false,0,0,false,3,"Nelson Hall, Raleigh, NC, US",35.7846457069,-78.66680137,65,,,,,,false,,,,Diplopoda,Millipedes,Animalia,47735
5906672,2017-04-21 11:59:37 AM EDT,2017-04-21,2017-04-22 03:59:37 +1200,Eastern Time (US & Canada),false,357710,jodieloveswildlife,2017-04-23 03:56:07 +1200,2017-04-23 04:06:13 +1200,research,CC-BY-NC,https://www.inaturalist.org/observations/5906672,https://static.inaturalist.org/photos/7366146/medium.jpeg?1492876585,"",,false,1,0,false,2,"2440 Campus Shore Drive Raleigh, NC 27606",35.7677818748,-78.680584765,344,,,,,,false,gps,gps,Eastern Rat Snake,Pantherophis alleghaniensis,Eastern Rat Snake,Reptilia,59644
5906828,2017-03-17 11:43:09 AM EDT,2017-03-17,2017-03-18 04:43:09 +1300,Eastern Time (US & Canada),false,357710,jodieloveswildlife,2017-04-23 04:07:04 +1200,2017-04-23 04:25:21 +1200,research,CC-BY-NC,https://www.inaturalist.org/observations/5906828,https://static.inaturalist.org/photos/7366340/medium.jpeg?1492877248,"",,false,1,0,false,2,"Research Drive Raleigh, NC 27606",35.7723074131,-78.679444827,688,,,,,,false,gps,gps,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
5907069,2017-04-20 6:32:01 PM EDT,2017-04-20,2017-04-21 10:32:01 +1200,Eastern Time (US & Canada),,83824,thompsonae,2017-04-23 04:26:43 +1200,2017-04-30 04:45:47 +1200,needs_id,,https://www.inaturalist.org/observations/5907069,https://static.inaturalist.org/photos/7366916/medium.jpeg?1492878411,"",Schenck Forest,false,2,0,false,2,"Northwest Raleigh Raleigh, NC",35.8178128868,-78.72544337,11007,,,,,,false,gps,gps,"Sunflowers, daisies, asters and allies",Asteraceae,"sunflowers, daisies, asters and allies",Plantae,47604
5915983,2017-04-22 9:44:24 PM EDT,2017-04-22,2017-04-23 13:44:24 +1200,Eastern Time (US & Canada),false,448228,kiehl0rmond,2017-04-23 14:31:18 +1200,2017-04-25 02:13:53 +1200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5915983,https://static.inaturalist.org/photos/7379996/medium.jpeg?1492914783,"","",false,0,0,false,2,"Schenck Forest, Raleigh NC",35.825989,-78.73013,,,,,,,false,,,Greater Yellowlegs,Tringa melanoleuca,Greater Yellowlegs,Aves,3892
5925266,Mon Apr 17 2017 11:34:12 GMT-0400 (EDT),2017-04-17,2017-04-18 03:34:12 +1200,Eastern Time (US & Canada),,398604,lorises,2017-04-24 08:08:18 +1200,2017-04-27 02:42:56 +1200,research,,https://www.inaturalist.org/observations/5925266,https://static.inaturalist.org/photos/7393680/medium.jpg?1492978118,"",ID please. ,false,1,0,false,3,"2401–2499 Willow Marsh Pl, Raleigh, NC, US",35.7673,-78.68145,,,,,,,false,,,Hairy Vetch,Vicia villosa,hairy vetch,Plantae,57317
5976114,Mon Apr 17 2017 10:45:31 GMT-0400 (EDT),2017-04-17,2017-04-18 02:45:31 +1200,Eastern Time (US & Canada),,454593,emangell,2017-04-27 14:50:39 +1200,2017-04-27 15:44:03 +1200,research,,https://www.inaturalist.org/observations/5976114,https://static.inaturalist.org/photos/7469526/medium.jpg?1493261453,"",,false,1,0,false,3,"7800 Holly Springs Rd, Cary, NC, US",35.717778725,-78.7534470757,21,,,,,,false,,,Atamasco Lily,Zephyranthes atamasco,Atamasco Lily,Plantae,127264
5981039,Thu Apr 27 2017 11:11:10 GMT-0400 (EDT),2017-04-27,2017-04-28 03:11:10 +1200,Eastern Time (US & Canada),,430920,jeanmells,2017-04-28 03:11:28 +1200,2017-04-28 03:25:38 +1200,research,CC-BY-NC,https://www.inaturalist.org/observations/5981039,https://static.inaturalist.org/photos/7476723/medium.jpg?1493305910,"",,false,1,0,false,3,"27695, Raleigh, NC, US",35.8174249577,-78.7227050029,5,,,,,,false,,,pink lady's slipper,Cypripedium acaule,pink lady's slipper,Plantae,47588
5981512,Thu Apr 27 2017 11:33:30 GMT-0400 (EDT),2017-04-27,2017-04-28 03:33:30 +1200,Eastern Time (US & Canada),,430920,jeanmells,2017-04-28 03:51:51 +1200,2017-04-28 04:16:47 +1200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5981512,https://static.inaturalist.org/photos/7477370/medium.jpg?1493308326,"",,false,0,0,false,3,"27695, Raleigh, NC, US",35.8168672677,-78.721977789,5,,,,,,false,,,,,,,
5981515,Thu Apr 27 2017 11:52:00 GMT-0400 (EDT),2017-04-27,2017-04-28 03:52:00 +1200,Eastern Time (US & Canada),,430920,jeanmells,2017-04-28 03:52:06 +1200,2017-04-28 04:16:47 +1200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5981515,https://static.inaturalist.org/photos/7477379/medium.jpg?1493308342,"",,false,0,0,false,3,"27695, Raleigh, NC, US",35.8160297899,-78.7264902704,10,,,,,,false,,,,Cynipidae,Gall Wasps,Insecta,55594
5981741,Thu Apr 27 2017 12:08:21 GMT-0400 (EDT),2017-04-27,2017-04-28 04:08:21 +1200,Eastern Time (US & Canada),,430920,jeanmells,2017-04-28 04:08:35 +1200,2017-04-28 04:16:47 +1200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5981741,https://static.inaturalist.org/photos/7536570/medium.jpg?1493563832,"",,false,0,0,false,3,"Carl Alwin Schenck Memorial Forest, Raleigh, NC, US",35.8185615857,-78.7287126482,10,,,,,,false,,,,Araneae,Spiders,Arachnida,47118
6003333,2017-04-28 1:27:49 PM EDT,2017-04-28,2017-04-29 05:27:49 +1200,Eastern Time (US & Canada),false,448228,kiehl0rmond,2017-04-29 16:03:43 +1200,2017-05-03 04:23:55 +1200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/6003333,https://static.inaturalist.org/photos/7545316/medium.jpeg?1493589269,"","",false,0,0,false,2,Yates Mill Pond,35.721626,-78.685693,,,,,,,false,,"",Indigo Bunting,Passerina cyanea,Indigo Bunting,Aves,10227
6021239,Sun Apr 30 2017 09:19:40 GMT-0400 (EDT),2017-04-30,2017-05-01 01:19:40 +1200,Eastern Time (US & Canada),,329851,allison_c,2017-05-01 01:20:49 +1200,2017-05-10 22:55:02 +1200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/6021239,https://static.inaturalist.org/photos/7535365/medium.jpg?1493558456,"",,false,3,0,false,3,"Nelson Hall, Raleigh, NC, US",35.775045,-78.677095,,,,,,,false,,,Arthropods,Arthropoda,Arthropods,Insecta,47120
6022210,Thu Apr 27 2017 12:31:40 GMT-0400 (EDT),2017-04-27,2017-04-28 04:31:40 +1200,Eastern Time (US & Canada),,430920,jeanmells,2017-05-01 02:50:29 +1200,2017-05-01 03:05:30 +1200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/6022210,https://static.inaturalist.org/photos/7536580/medium.jpg?1493563857,"",,false,0,0,false,3,"Wake County, US-NC, US",35.8203762258,-78.7287204434,,,,,,,false,,,,Magnolia,magnolias,Plantae,82096
6022215,Sun Apr 30 2017 10:49:12 GMT-0400 (EDT),2017-04-30,2017-05-01 02:49:12 +1200,Eastern Time (US & Canada),,430920,jeanmells,2017-05-01 02:50:56 +1200,2017-05-01 02:51:26 +1200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/6022215,https://static.inaturalist.org/photos/7536590/medium.jpg?1493563881,"",,false,0,0,false,3,"3720 Lake Wheeler Rd, Raleigh, NC, US",35.7254038146,-78.6898443383,5,,,,,,false,,,,Sisyrinchium iridifolium,Purple Eyed Grass,Plantae,169020
6035773,Mon May 01 2017 08:02:29 GMT-0400 (EDT),2017-05-01,2017-05-02 00:02:29 +1200,Eastern Time (US & Canada),,402192,dlewis,2017-05-02 00:02:45 +1200,2017-05-02 00:16:17 +1200,needs_id,CC-BY,https://www.inaturalist.org/observations/6035773,https://static.inaturalist.org/photos/7559308/medium.jpg?1493640171,"",,false,0,0,false,3,"Nelson Hall, Raleigh, NC, US",35.7878215425,-78.6729940307,5,,,,,,false,,,,Quiscalus,Grackles,Aves,9599
6036387,2017/05/01 8:35 AM EDT,2017-05-01,2017-05-02 00:35:00 +1200,Eastern Time (US & Canada),,4951,dihacken,2017-05-02 01:40:00 +1200,2017-05-03 01:49:47 +1200,needs_id,CC-BY,https://www.inaturalist.org/observations/6036387,https://static.inaturalist.org/photos/7560162/medium.jpeg?1493645928,"",On the door of the Toxicology building around 8:30am.,false,1,0,false,,"Southwest Raleigh, Raleigh, NC, USA",35.7750529149,-78.6763948202,4,,,,,,false,,,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
6038379,2017-05-01 1:03:38 PM EDT,2017-05-01,2017-05-02 05:03:38 +1200,Eastern Time (US & Canada),,150629,allen_boynton,2017-05-02 05:04:46 +1200,2017-05-02 05:05:42 +1200,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/6038379,https://static.inaturalist.org/photos/7563742/medium.jpeg?1493658305,"",,false,0,0,false,,"Research Drive Raleigh, NC 27606",35.77222305,-78.67931715,10,,,,,,false,,,Yellow flag iris,Iris pseudacorus,yellow flag iris,Plantae,47779
6038934,2017-05-01 1:36:09 PM EDT,2017-05-01,2017-05-02 05:36:09 +1200,Eastern Time (US & Canada),false,150629,allen_boynton,2017-05-02 05:37:01 +1200,2017-05-10 15:18:45 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6038934,https://static.inaturalist.org/photos/7564718/medium.jpeg?1493660254,"",,false,1,0,false,,"1230 Capability Drive Raleigh, NC 27606",35.7662913,-78.6816821,9,,,,,,false,,,American Beaver,Castor canadensis,American Beaver,Mammalia,43794
6048540,2014/08/03 3:08 PM EDT,2014-08-03,2014-08-04 07:08:00 +1200,Eastern Time (US & Canada),false,150629,allen_boynton,2017-05-02 22:38:06 +1200,2017-05-03 14:47:15 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6048540,https://static.inaturalist.org/photos/7579589/medium.jpg?1493721432,Lizards,"",false,2,0,false,,"Southwest Raleigh, Raleigh, NC, USA",35.794297432,-78.6979597807,10,,,,,,false,,,Green Anole,Anolis carolinensis,Green Anole,Reptilia,36514
6053358,2017-05-02 11:12:10 AM EDT,2017-05-02,2017-05-03 03:12:10 +1200,Eastern Time (US & Canada),false,111957,merekitty,2017-05-03 04:44:40 +1200,2017-05-03 12:20:24 +1200,research,CC-BY-NC,https://www.inaturalist.org/observations/6053358,https://static.inaturalist.org/photos/7582797/medium.jpeg?1493743574,"",,false,1,0,false,,"2610 Cates Avenue Raleigh, NC 27606",35.7838897705,-78.6711120605,,,,,,,false,gps,gps,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
6072402,2015-06-19 9:44:56 AM EDT,2015-06-19,2015-06-20 01:44:56 +1200,Eastern Time (US & Canada),,127450,casey5,2017-05-04 01:46:16 +1200,2017-05-05 09:56:57 +1200,research,CC-BY-NC,https://www.inaturalist.org/observations/6072402,https://static.inaturalist.org/photos/7598290/medium.jpeg?1493819220,"",,false,2,0,false,,"2298 Main Campus Drive Raleigh, NC 27603",35.7655282588,-78.676209077,344,,,,,,false,gps,gps,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
6072592,Wed May 03 2017 10:01:24 GMT-0400 (EDT),2017-05-03,2017-05-04 02:01:24 +1200,Eastern Time (US & Canada),,144833,rcarroll,2017-05-04 02:01:27 +1200,2017-05-04 08:23:22 +1200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/6072592,https://static.inaturalist.org/photos/7603502/medium.jpg?1493843002,"",,false,0,0,false,3,"3720 Lake Wheeler Rd, Raleigh, NC, US",35.7237136457,-78.700213004,5,,,,,,false,,,,,,,
6079295,2017-05-03 6:26:10 PM EDT,2017-05-03,2017-05-04 10:26:10 +1200,Eastern Time (US & Canada),,150629,allen_boynton,2017-05-04 10:28:56 +1200,2017-05-08 14:48:40 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6079295,https://static.inaturalist.org/photos/7684616/medium.jpeg?1494211723,"",4 (partly fused)-4-8-4,false,1,0,false,,"1751 Varsity Drive Raleigh, NC 27606",35.77527239,-78.67885151,10,,,,,,false,,,Pinkladies,Oenothera speciosa,Pinkladies,Plantae,48625
6079525,Thu Apr 27 2017 21:46:23 GMT-0400 (EDT),2017-04-27,2017-04-28 13:46:23 +1200,Eastern Time (US & Canada),false,240491,danguinto,2017-05-04 10:45:22 +1200,2017-05-05 09:53:45 +1200,research,,https://www.inaturalist.org/observations/6079525,https://static.inaturalist.org/photos/7605585/medium.jpg?1493851529,"",,false,3,0,false,3,"Wake County, US-NC, US",35.8704005343,-78.7640954388,518,"William B. Umstead State Park, Raleigh, NC, US",35.8546518889,-78.7355467492,,obscured,true,,,Eastern Narrow-mouthed Toad,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078
6092715,Thu May 04 2017 16:18:01 GMT-0400 (EDT),2017-05-04,2017-05-05 08:18:01 +1200,Eastern Time (US & Canada),false,329851,allison_c,2017-05-05 08:18:31 +1200,2017-05-06 11:16:50 +1200,research,CC-BY-NC,https://www.inaturalist.org/observations/6092715,https://static.inaturalist.org/photos/7620368/medium.jpg?1493929123,"",,false,2,0,false,3,"Nelson Hall, Raleigh, NC, US",35.7742416667,-78.6760716667,,,,,,,false,,,Eastern Towhee,Pipilo erythrophthalmus,Eastern Towhee,Aves,9424
6098547,2015/02/01 11:17 AM EST,2015-02-01,2015-02-02 05:17:00 +1300,Eastern Time (US & Canada),false,150629,allen_boynton,2017-05-05 21:15:48 +1200,2017-05-05 22:17:39 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6098547,https://static.inaturalist.org/photos/7629302/medium.jpg?1493975683,"Accipitridae (accipters, buteos, eagles, kites)","",false,1,0,false,,"Southwest Raleigh, Raleigh, NC, USA",35.7676213835,-78.680127114,5,,,,,,false,,,Red-shouldered Hawk,Buteo lineatus,Red-shouldered Hawk,Aves,5206
6098557,2015/02/02 1:19 PM EST,2015-02-02,2015-02-03 07:19:00 +1300,Eastern Time (US & Canada),false,150629,allen_boynton,2017-05-05 21:19:45 +1200,2017-05-05 21:30:35 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6098557,https://static.inaturalist.org/photos/7629314/medium.jpg?1493975944,"","",false,1,0,false,,"Wake County, US-NC, US",35.6571146084,-78.7638669511,10,,,,,,true,,,Brown Creeper,Certhia americana,Brown Creeper,Aves,7458
6098560,2015/02/16 1:14 PM EST,2015-02-16,2015-02-17 07:14:00 +1300,Eastern Time (US & Canada),,150629,allen_boynton,2017-05-05 21:22:31 +1200,2017-05-05 22:17:17 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6098560,https://static.inaturalist.org/photos/7629318/medium.jpg?1493976102,"","",false,1,0,false,,"Wake County, US-NC, US",35.6846432395,-78.6882729178,5,,,,,,true,,,Myrtle Warbler,Setophaga coronata coronata,Myrtle Warbler,Aves,132704
6098564,2015/02/18 12:48 PM EST,2015-02-18,2015-02-19 06:48:00 +1300,Eastern Time (US & Canada),false,150629,allen_boynton,2017-05-05 21:25:46 +1200,2017-05-05 21:50:48 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6098564,https://static.inaturalist.org/photos/7629321/medium.jpg?1493976295,"Regulidae (kinglets, crests)","",false,1,0,false,,"Southwest Raleigh, Raleigh, NC, USA",35.7673773652,-78.681440055,5,,,,,,false,,,Ruby-crowned Kinglet,Regulus calendula,Ruby-crowned Kinglet,Aves,117095
6098574,2015/02/27 1:13 PM EST,2015-02-27,2015-02-28 07:13:00 +1300,Eastern Time (US & Canada),false,150629,allen_boynton,2017-05-05 21:38:11 +1200,2017-05-05 23:52:29 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6098574,https://static.inaturalist.org/photos/7629347/medium.jpg?1493977029,Paridae (Tits),"",false,1,0,false,,"Southwest Raleigh, Raleigh, NC, USA",35.7713353221,-78.679793179,10,,,,,,false,,,Carolina Chickadee,Poecile carolinensis,Carolina Chickadee,Aves,144814
6098584,2015/03/02 12:42 PM EST,2015-03-02,2015-03-03 06:42:00 +1300,Eastern Time (US & Canada),false,150629,allen_boynton,2017-05-05 21:42:39 +1200,2017-05-08 10:21:12 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6098584,https://static.inaturalist.org/photos/7629363/medium.jpg?1493977319,"Anatidae (ducks, geese, and swans)","",false,2,0,false,,"Southwest Raleigh, Raleigh, NC, USA",35.7676543671,-78.68032962,5,,,,,,false,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
6098589,2015/03/02 12:42 PM EST,2015-03-02,2015-03-03 06:42:00 +1300,Eastern Time (US & Canada),false,150629,allen_boynton,2017-05-05 21:43:55 +1200,2017-05-08 10:20:58 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6098589,https://static.inaturalist.org/photos/7629365/medium.jpg?1493977403,"","",false,2,0,false,,"Southwest Raleigh, Raleigh, NC, USA",35.767537411,-78.680227696,5,,,,,,false,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
6098602,2015/03/09 1:01 PM EDT,2015-03-09,2015-03-10 06:01:00 +1300,Eastern Time (US & Canada),false,150629,allen_boynton,2017-05-05 21:48:47 +1200,2017-05-05 22:00:55 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6098602,https://static.inaturalist.org/photos/7629385/medium.jpg?1493977687,"Anatidae (ducks, geese, and swans)","",false,1,0,false,,"Southwest Raleigh, Raleigh, NC, USA",35.7732619077,-78.679305016,5,,,,,,false,,,Mallard,Anas platyrhynchos,Mallard,Aves,6930
6098611,2015/03/20 12:59 PM EDT,2015-03-20,2015-03-21 05:59:00 +1300,Eastern Time (US & Canada),false,150629,allen_boynton,2017-05-05 21:50:28 +1200,2017-05-05 22:06:21 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6098611,https://static.inaturalist.org/photos/7629392/medium.jpg?1493977781,Emberizidae (sparrows et al),"",false,1,0,false,,"Southwest Raleigh, Raleigh, NC, USA",35.7697410831,-78.679653704,5,,,,,,false,,,Eastern Towhee,Pipilo erythrophthalmus,Eastern Towhee,Aves,9424
6098614,2015/03/23 12:52 PM EDT,2015-03-23,2015-03-24 05:52:00 +1300,Eastern Time (US & Canada),false,150629,allen_boynton,2017-05-05 21:53:54 +1200,2017-05-08 10:20:45 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6098614,https://static.inaturalist.org/photos/7629403/medium.jpg?1493978000,"","",false,4,0,false,,"Southwest Raleigh, Raleigh, NC, USA",35.7668295144,-78.682019412,10,,,,,,false,,,Eastern Rat Snake,Pantherophis alleghaniensis,Eastern Rat Snake,Reptilia,59644
6098659,2015/03/30 6:44 PM EDT,2015-03-30,2015-03-31 11:44:00 +1300,Eastern Time (US & Canada),,150629,allen_boynton,2017-05-05 22:13:26 +1200,2017-05-09 23:05:14 +1200,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6098659,https://static.inaturalist.org/photos/7629444/medium.jpg?1493979153,Aceraceae (Maples),"",false,1,0,false,,"Southwest Raleigh, Raleigh, NC, USA",35.7660167337,-78.681924864,5,,,,,,false,,,red maple,Acer rubrum,red maple,Plantae,48098
6098699,2013-05-04 1:59:07 PM EDT,2013-05-04,2013-05-05 05:59:07 +1200,Eastern Time (US & Canada),false,62388,coatlicue,2017-05-05 22:28:11 +1200,2017-05-10 16:30:23 +1200,research,CC0,https://www.inaturalist.org/observations/6098699,https://static.inaturalist.org/photos/7629499/medium.jpeg?1493980098,"",,false,1,0,false,,"4179-4371 Beryl Road Raleigh, NC 27606",35.7941665649,-78.6989974976,,,,,,,false,gps,gps,American Robin,Turdus migratorius,American Robin,Aves,12727
6098700,2013-05-04 2:16:40 PM EDT,2013-05-04,2013-05-05 06:16:40 +1200,Eastern Time (US & Canada),,62388,coatlicue,2017-05-05 22:28:39 +1200,2017-05-17 03:25:03 +1200,needs_id,CC0,https://www.inaturalist.org/observations/6098700,https://static.inaturalist.org/photos/7629500/medium.jpeg?1493980126,"",,false,3,1,false,,"4301 Beryl Road Raleigh, NC 27606",35.7946662903,-78.6983337402,,,,,,,false,gps,gps,clovers,Trifolium,clovers,Plantae,51876
